idx,timestamp_iso,lat,lng,accuracy_m,altitude_m,altitude_accuracy_m,heading_deg,speed_ms,speed_kmh,source
673,2026-03-31T10:27:27.709Z,30.0034429,31.2291619,3.9079999923706055,44.89999771118164,0,189.11013793945312,8.478631973266602,30.523075103759766,gps
674,2026-03-31T10:27:28.709Z,30.0033569,31.2291555,3.9040000438690186,44.89999771118164,0,188.09054565429688,8.3990478515625,30.236572265625,gps
675,2026-03-31T10:27:29.708Z,30.0032748,31.2291446,3.884999990463257,44.89999771118164,0,188.08250427246094,8.569210052490234,30.849156188964844,gps
676,2026-03-31T10:27:30.709Z,30.0031791,31.2291329,3.86299991607666,44.89999771118164,0,189.93800354003906,9.00440502166748,32.415858078002934,gps
677,2026-03-31T10:27:31.709Z,30.0030804,31.2291214,3.7990000247955322,44.89999771118164,0,190.3539581298828,9.919859886169434,35.711495590209964,gps
678,2026-03-31T10:27:32.709Z,30.0029838,31.2291128,3.796999931335449,44.89999771118164,0,187.42575073242188,9.864391326904297,35.51180877685547,gps
679,2026-03-31T10:27:33.709Z,30.0028739,31.2290992,3.7899999618530273,44.89999771118164,0,189.1374053955078,10.915581703186035,39.29609413146973,gps
680,2026-03-31T10:27:34.709Z,30.0027633,31.2290818,3.7899999618530273,44.89999771118164,0,188.4455108642578,11.367819786071777,40.9241512298584,gps
681,2026-03-31T10:27:35.708Z,30.0026299,31.229065,3.7899999618530273,44.89999771118164,0,189.32542419433594,12.805048942565918,46.09817619323731,gps
682,2026-03-31T10:27:36.708Z,30.0024976,31.2290421,3.7899999618530273,44.89999771118164,0,187.5355987548828,13.674540519714355,49.22834587097168,gps
683,2026-03-31T10:27:37.708Z,30.0023564,31.2290215,3.7899999618530273,44.89999771118164,0,186.42977905273438,14.424002647399902,51.92640953063965,gps
684,2026-03-31T10:27:38.709Z,30.0022146,31.2290067,3.7899999618530273,44.89999771118164,0,187.05123901367188,14.77171802520752,53.17818489074707,gps
685,2026-03-31T10:27:39.709Z,30.0020436,31.2289919,3.818000078201294,44.89999771118164,0,187.36448669433594,15.694883346557617,56.501580047607426,gps
686,2026-03-31T10:27:40.708Z,30.0018722,31.228975,3.994999885559082,44.89999771118164,0,188.91502380371094,16.471324920654297,59.29676971435547,gps
687,2026-03-31T10:27:41.709Z,30.0017187,31.2289523,4.139999866485596,44.89999771118164,0,189.10281372070312,16.929563522338867,60.94642868041992,gps
688,2026-03-31T10:27:42.708Z,30.0015522,31.2289223,4.081999778747559,44.89999771118164,0,190.6851348876953,17.5821533203125,63.295751953125,gps
689,2026-03-31T10:27:43.708Z,30.0013741,31.2288926,4.081999778747559,44.89999771118164,0,191.04486083984375,18.361339569091797,66.10082244873047,gps
690,2026-03-31T10:27:44.709Z,30.001195,31.2288713,4.10699987411499,44.89999771118164,0,187.0828857421875,18.829978942871094,67.78792419433594,gps
691,2026-03-31T10:27:45.708Z,30.001018,31.2288555,3.934999942779541,44.89999771118164,0,185.44210815429688,19.238956451416016,69.26024322509765,gps
692,2026-03-31T10:27:46.708Z,30.0008383,31.2288435,3.9110000133514404,44.89999771118164,0,183.54959106445312,19.414535522460938,69.89232788085938,gps
693,2026-03-31T10:27:47.708Z,30.0006445,31.2288463,3.7899999618530273,44.89999771118164,0,179.8783416748047,20.212608337402344,72.76539001464845,gps
694,2026-03-31T10:27:48.708Z,30.0004621,31.2288508,3.7899999618530273,44.89999771118164,0,177.63938903808594,20.030704498291016,72.11053619384766,gps
695,2026-03-31T10:27:49.709Z,30.0002921,31.2288632,3.822999954223633,44.89999771118164,0,175.64744567871094,19.778589248657227,71.20292129516602,gps
696,2026-03-31T10:27:50.708Z,30.0000697,31.228888,3.818000078201294,44.89999771118164,0,171.80836486816406,21.125646591186523,76.0523277282715,gps
697,2026-03-31T10:27:51.708Z,29.9998753,31.2289249,3.822999954223633,44.89999771118164,0,169.60427856445312,20.88886070251465,75.19989852905273,gps
698,2026-03-31T10:27:52.709Z,29.9996837,31.2289616,3.822999954223633,44.89999771118164,0,169.9213104248047,20.86879539489746,75.12766342163086,gps
699,2026-03-31T10:27:53.709Z,29.9994948,31.2290161,3.822999954223633,44.89999771118164,0,166.0263671875,21.31059455871582,76.71814041137695,gps
700,2026-03-31T10:27:54.709Z,29.9993104,31.2290705,3.818000078201294,44.89999771118164,0,162.4658660888672,21.21379280090332,76.36965408325196,gps
701,2026-03-31T10:27:55.709Z,29.9991213,31.2291323,3.7899999618530273,44.89999771118164,0,162.09173583984375,21.296459197998047,76.66725311279298,gps
702,2026-03-31T10:27:56.709Z,29.9989327,31.2291977,3.7899999618530273,44.89999771118164,0,161.22052001953125,21.51752471923828,77.46308898925781,gps
703,2026-03-31T10:27:57.708Z,29.9987513,31.2292644,3.7899999618530273,44.89999771118164,0,157.36328125,21.4240779876709,77.12668075561524,gps
704,2026-03-31T10:27:58.708Z,29.9985789,31.2293428,3.8589999675750732,44.89999771118164,0,155.07643127441406,21.09994125366211,75.9597885131836,gps
705,2026-03-31T10:27:59.709Z,29.9984029,31.2294136,3.8589999675750732,44.89999771118164,0,154.5396728515625,20.45342445373535,73.63232803344727,gps
706,2026-03-31T10:28:00.709Z,29.9982307,31.2294795,3.872999906539917,44.89999771118164,0,160.26751708984375,19.663972854614258,70.79030227661133,gps
707,2026-03-31T10:28:01.708Z,29.9980588,31.2295395,3.8589999675750732,44.89999771118164,0,163.30728149414062,19.344846725463867,69.64144821166992,gps
708,2026-03-31T10:28:02.708Z,29.9979018,31.229607,3.872999906539917,44.89999771118164,0,164.0447540283203,18.63460922241211,67.0845932006836,gps
709,2026-03-31T10:28:03.708Z,29.9977485,31.2296803,3.8589999675750732,44.89999771118164,0,163.16275024414062,18.8420467376709,67.83136825561523,gps
710,2026-03-31T10:28:04.710Z,29.9976021,31.2297592,3.7899999618530273,44.89999771118164,0,158.42747497558594,18.402938842773438,66.25057983398438,gps
711,2026-03-31T10:28:05.709Z,29.9974607,31.2298449,3.7899999618530273,44.89999771118164,0,154.30482482910156,17.725637435913086,63.812294769287114,gps
712,2026-03-31T10:28:06.709Z,29.9973417,31.2299127,3.7899999618530273,44.89999771118164,0,154.00650024414062,15.738642692565918,56.65911369323731,gps
713,2026-03-31T10:28:07.709Z,29.9972271,31.2299825,3.7899999618530273,44.89999771118164,0,150.6051483154297,15.328045845031738,55.18096504211426,gps
714,2026-03-31T10:28:08.709Z,29.9971169,31.2300328,3.812000036239624,44.89999771118164,0,167.0599822998047,13.6239652633667,49.04627494812012,gps
715,2026-03-31T10:28:09.708Z,29.9969953,31.2300915,3.808000087738037,44.89999771118164,0,169.52891540527344,13.515660285949707,48.65637702941895,gps
716,2026-03-31T10:28:10.708Z,29.9968872,31.2301441,3.808000087738037,44.89999771118164,0,164.6606903076172,13.016764640808105,46.86035270690918,gps
717,2026-03-31T10:28:11.708Z,29.9967829,31.2301997,3.8429999351501465,44.89999771118164,0,158.6721954345703,12.887673377990723,46.3956241607666,gps
718,2026-03-31T10:28:12.708Z,29.9966921,31.2302698,3.9189999103546143,44.89999771118164,0,157.06674194335938,12.367475509643555,44.5229118347168,gps
719,2026-03-31T10:28:13.708Z,29.9965965,31.2303374,4.083000183105469,44.89999771118164,0,155.2057647705078,12.307661056518555,44.3075798034668,gps
720,2026-03-31T10:28:14.709Z,29.9965143,31.2303946,4.245999813079834,44.89999771118164,0,158.5440673828125,11.361167907714844,40.90020446777344,gps
721,2026-03-31T10:28:15.709Z,29.9964526,31.2304741,4.315000057220459,44.89999771118164,0,157.01629638671875,9.963347434997559,35.868050765991214,gps
722,2026-03-31T10:28:16.707Z,29.9963868,31.2305286,4.263999938964844,44.89999771118164,0,157.57846069335938,9.274288177490234,33.387437438964845,gps
723,2026-03-31T10:28:17.709Z,29.9963084,31.2306035,4.245999813079834,39.5955810546875,0,155.9150848388672,8.626358032226562,31.054888916015624,gps
724,2026-03-31T10:28:18.709Z,29.9962487,31.2306693,4.197000026702881,39.758056640625,0,155.35472106933594,8.060222625732422,29.01680145263672,gps
725,2026-03-31T10:28:19.707Z,29.9961974,31.2307141,4.046999931335449,39.8702392578125,0,156.76724243164062,6.774038791656494,24.386539649963378,gps
726,2026-03-31T10:28:20.707Z,29.9961587,31.230757,3.9200000762939453,40.29443359375,0,154.2775115966797,6.1458258628845215,22.124973106384278,gps
727,2026-03-31T10:28:21.708Z,29.9961135,31.2307979,3.8519999980926514,40.95941162109375,0,150.40687561035156,6.228526592254639,22.4226957321167,gps
728,2026-03-31T10:28:22.708Z,29.996071,31.2308415,3.8459999561309814,40.859375,0,151.105224609375,5.864297389984131,21.111470603942873,gps
729,2026-03-31T10:28:23.708Z,29.9960229,31.2308954,3.8289999961853027,41.7950439453125,0,150.64402770996094,5.375655174255371,19.352358627319337,gps
730,2026-03-31T10:28:24.707Z,29.9959903,31.2309399,3.8239998817443848,41.9205322265625,0,145.3912811279297,4.87112283706665,17.53604221343994,gps
731,2026-03-31T10:28:25.164Z,29.9959752,31.2309525,6.860000133514404,38.89999771118164,0,145.384521484375,4.869859218597412,17.531493186950684,gps
732,2026-03-31T10:28:25.707Z,29.9959585,31.2309766,6.85099983215332,38.89999771118164,0,144.66395568847656,4.943948268890381,17.798213768005372,gps
733,2026-03-31T10:28:26.708Z,29.9959254,31.2310089,6.835000038146973,38.89999771118164,0,138.47763061523438,4.619426727294922,16.62993621826172,gps
734,2026-03-31T10:28:27.709Z,29.9958969,31.2310374,6.830999851226807,38.89999771118164,0,134.17489624023438,3.8564600944519043,13.883256340026856,gps
735,2026-03-31T10:28:28.708Z,29.9958758,31.2310616,6.395999908447266,38.89999771118164,0,133.26095581054688,3.3221449851989746,11.959721946716309,gps
736,2026-03-31T10:28:29.707Z,29.9958483,31.231084,6.395999908447266,38.89999771118164,0,134.66998291015625,3.510378122329712,12.637361240386964,gps
737,2026-03-31T10:28:30.707Z,29.9958226,31.2311083,3.7899999618530273,38.89999771118164,0,134.89144897460938,3.397073745727539,12.22946548461914,gps
738,2026-03-31T10:28:31.708Z,29.9958045,31.2311319,3.7899999618530273,38.89999771118164,0,128.9981231689453,2.963538646697998,10.668739128112794,gps
739,2026-03-31T10:28:32.706Z,29.9957911,31.2311495,3.7899999618530273,38.89999771118164,0,125.85653686523438,2.2288057804107666,8.02370080947876,gps
740,2026-03-31T10:28:33.707Z,29.995782,31.2311588,3.7899999618530273,38.89999771118164,0,124.6955795288086,1.5301246643066406,5.508448791503906,gps
741,2026-03-31T10:28:34.708Z,29.9957755,31.2311622,3.7899999618530273,38.89999771118164,0,122.77291870117188,0.7535359859466553,2.712729549407959,gps
742,2026-03-31T10:28:35.708Z,29.9957734,31.2311584,3.7899999618530273,38.89999771118164,0,123.02040100097656,0.747246503829956,2.690087413787842,gps
743,2026-03-31T10:28:36.708Z,29.9957736,31.2311568,3.7899999618530273,38.89999771118164,0,123.26422119140625,0.7211355566978455,2.596088004112244,gps
744,2026-03-31T10:28:37.709Z,29.9957729,31.2311633,3.7899999618530273,39.89999771118164,0,122.0924072265625,0.7125685214996338,2.5652466773986817,gps
745,2026-03-31T10:28:38.708Z,29.9957752,31.231169,3.7899999618530273,39.89999771118164,0,118.86032104492188,0.6846495866775513,2.4647385120391845,gps
746,2026-03-31T10:28:39.708Z,29.995777,31.231172,3.7899999618530273,39.89999771118164,0,116.1123046875,0.633898913860321,2.2820360898971557,gps
747,2026-03-31T10:28:40.709Z,29.9957768,31.2311739,3.7899999618530273,39.89999771118164,0,115.56205749511719,0.5828814506530762,2.0983732223510745,gps
748,2026-03-31T10:28:41.709Z,29.9957783,31.2311758,3.7899999618530273,39.89999771118164,0,112.39545440673828,0.5219541192054749,1.8790348291397094,gps
749,2026-03-31T10:28:42.708Z,29.9957802,31.2311754,3.7939999103546143,39.89999771118164,0,109.31867218017578,0.43876582384109497,1.579556965827942,gps
750,2026-03-31T10:28:43.707Z,29.9957826,31.2311747,3.7990000247955322,40.79999923706055,0,104.26941680908203,0.357927143573761,1.2885377168655396,gps
751,2026-03-31T10:28:44.708Z,29.9957847,31.231174,3.806999921798706,40.79999923706055,0,98.4562759399414,0.2902370095252991,1.0448532342910768,gps
752,2026-03-31T10:28:45.708Z,29.9957855,31.2311742,3.8269999027252197,40.79999923706055,0,95.30450439453125,0.24895517528057098,0.8962386310100555,gps
753,2026-03-31T10:28:46.707Z,29.9957858,31.2311747,3.878000020980835,40.79999923706055,0,94.10231018066406,0.21850451827049255,0.7866162657737732,gps
754,2026-03-31T10:28:47.707Z,29.9957858,31.231175,4.001999855041504,40.79999923706055,0,94.00991821289062,0.19063745439052582,0.686294835805893,gps
755,2026-03-31T10:28:48.707Z,29.9957862,31.2311748,4.1539998054504395,39.89999771118164,0,91.28622436523438,0.15827015042304993,0.5697725415229797,gps
756,2026-03-31T10:28:49.707Z,29.9957865,31.2311746,4.315999984741211,39.89999771118164,0,89.224365234375,0.1311243325471878,0.4720475971698761,gps
757,2026-03-31T10:28:50.708Z,29.9957867,31.2311744,4.508999824523926,39.89999771118164,0,87.81396484375,0.10832664370536804,0.38997591733932496,gps
758,2026-03-31T10:28:51.707Z,29.9957867,31.2311743,4.85699987411499,39.89999771118164,0,0,0.09067779034376144,0.3264400452375412,gps
759,2026-03-31T10:28:52.707Z,29.9957867,31.2311742,4.989999771118164,39.89999771118164,0,0,0.07571052759885788,0.27255789935588837,gps
760,2026-03-31T10:28:53.708Z,29.9957867,31.2311742,5.052999973297119,39.89999771118164,0,0,0.06311296671628952,0.2272066801786423,gps
761,2026-03-31T10:28:54.708Z,29.9957856,31.231174,5.107999801635742,39.70000076293945,0,0,0.054239559918642044,0.19526241570711136,gps
762,2026-03-31T10:28:55.708Z,29.9957849,31.2311741,5.063000202178955,39.70000076293945,0,0,0.05042290315032005,0.1815224513411522,gps
763,2026-03-31T10:28:56.707Z,29.9957847,31.231174,5.006999969482422,39.70000076293945,0,0,0.04466109722852707,0.16077995002269746,gps
764,2026-03-31T10:28:57.708Z,29.9957846,31.2311739,4.9039998054504395,39.70000076293945,0,0,0.03718884661793709,0.13387984782457352,gps
765,2026-03-31T10:28:58.706Z,29.9957846,31.2311739,4.913000106811523,39.70000076293945,0,0,0.031065793707966805,0.1118368573486805,gps
766,2026-03-31T10:28:59.708Z,29.9957846,31.2311739,4.896999835968018,39.70000076293945,0,0,0.026022378355264664,0.0936805620789528,gps
767,2026-03-31T10:29:00.707Z,29.9957847,31.2311739,4.936999797821045,39.89999771118164,0,0,0.020993411540985107,0.07557628154754639,gps
768,2026-03-31T10:29:01.707Z,29.9957847,31.2311739,5.138000011444092,39.89999771118164,0,0,0.017627261579036713,0.06345814168453216,gps
769,2026-03-31T10:29:02.707Z,29.9957848,31.2311739,5.376999855041504,39.89999771118164,0,0,0.014733747579157352,0.05304149128496647,gps
770,2026-03-31T10:29:03.707Z,29.9957848,31.2311738,5.591000080108643,39.89999771118164,0,0,0.012150833383202553,0.043743000179529194,gps
771,2026-03-31T10:29:04.707Z,29.9957848,31.2311738,5.499000072479248,39.89999771118164,0,0,0.010039355605840683,0.03614168018102646,gps
772,2026-03-31T10:29:05.707Z,29.9957848,31.2311738,5.449999809265137,39.89999771118164,0,0,0.00837908498942852,0.030164705961942675,gps
773,2026-03-31T10:29:06.708Z,29.9957842,31.2311756,5.3429999351501465,39.89999771118164,0,112.62926483154297,0.13979260623455048,0.5032533824443818,gps
774,2026-03-31T10:29:07.707Z,29.995782,31.2311802,5.2210001945495605,39.89999771118164,0,110.84171295166016,0.4617001414299011,1.662120509147644,gps
775,2026-03-31T10:29:08.707Z,29.9957785,31.2311905,4.776000022888184,39.89999771118164,0,110.99000549316406,0.9466584920883179,3.4079705715179442,gps
776,2026-03-31T10:29:09.707Z,29.9957727,31.2312096,4.63100004196167,39.89999771118164,0,109.1457290649414,1.6936266422271729,6.097055912017822,gps
777,2026-03-31T10:29:10.707Z,29.9957626,31.2312393,4.361000061035156,39.89999771118164,0,110.32857513427734,2.5946097373962402,9.340595054626466,gps
778,2026-03-31T10:29:11.708Z,29.9957496,31.2312758,4.290999889373779,39.89999771118164,0,110.12454223632812,3.146026372909546,11.325694942474366,gps
779,2026-03-31T10:29:12.708Z,29.9957259,31.2313152,3.9600000381469727,39.89999771118164,0,116.53453826904297,3.9722423553466797,14.300072479248048,gps
780,2026-03-31T10:29:13.707Z,29.9956981,31.2313559,3.931999921798706,39.89999771118164,0,125.02530670166016,3.604381561279297,12.97577362060547,gps
781,2026-03-31T10:29:14.707Z,29.9956562,31.2313905,3.8510000705718994,39.89999771118164,0,131.94808959960938,3.97670316696167,14.316131401062012,gps
782,2026-03-31T10:29:15.707Z,29.9956181,31.2314191,3.821000099182129,39.89999771118164,0,130.01402282714844,3.5641000270843506,12.830760097503662,gps
783,2026-03-31T10:29:16.708Z,29.9955837,31.2314414,3.7899999618530273,39.89999771118164,0,131.9755096435547,3.044617176055908,10.96062183380127,gps
784,2026-03-31T10:29:17.708Z,29.9955425,31.2314715,3.799999952316284,39.89999771118164,0,133.9908447265625,4.4543867111206055,16.03579216003418,gps
785,2026-03-31T10:29:18.706Z,29.9954651,31.2315344,3.803999900817871,39.89999771118164,0,132.03970336914062,5.829305171966553,20.98549861907959,gps
786,2026-03-31T10:29:19.707Z,29.9953805,31.2316024,3.8340001106262207,39.89999771118164,0,136.20623779296875,6.9887003898620605,25.15932140350342,gps
787,2026-03-31T10:29:20.708Z,29.99529,31.2316765,3.8420000076293945,39.89999771118164,0,138.4131317138672,8.443503379821777,30.3966121673584,gps
788,2026-03-31T10:29:21.707Z,29.9952057,31.2317441,3.8329999446868896,39.89999771118164,0,139.9818115234375,9.930404663085938,35.749456787109374,gps
789,2026-03-31T10:29:22.707Z,29.995116,31.2318239,3.8329999446868896,39.89999771118164,0,139.2754669189453,10.649765968322754,38.33915748596191,gps
790,2026-03-31T10:29:23.707Z,29.9950293,31.2319001,3.8239998817443848,39.89999771118164,0,138.52528381347656,11.10669994354248,39.98411979675293,gps
791,2026-03-31T10:29:24.707Z,29.9949401,31.2319848,3.8580000400543213,39.89999771118164,0,139.28688049316406,11.725099563598633,42.21035842895508,gps
792,2026-03-31T10:29:25.707Z,29.9948485,31.2320682,3.88700008392334,39.89999771118164,0,141.0388946533203,12.21138858795166,43.960998916625975,gps
793,2026-03-31T10:29:26.707Z,29.994765,31.2321552,4.010000228881836,39.89999771118164,0,142.12069702148438,12.338756561279297,44.41952362060547,gps
794,2026-03-31T10:29:27.707Z,29.994678,31.2322385,5.074999809265137,39.89999771118164,0,140.8057098388672,12.400188446044922,44.64067840576172,gps
795,2026-03-31T10:29:28.707Z,29.9945898,31.2323198,6.2170000076293945,39.89999771118164,0,141.4129638671875,12.3858003616333,44.58888130187989,gps
796,2026-03-31T10:29:29.707Z,29.9945042,31.2324216,7.293000221252441,39.89999771118164,0,140.22305297851562,12.284518241882324,44.22426567077637,gps
797,2026-03-31T10:29:30.706Z,29.9944162,31.2325202,9.16100025177002,39.89999771118164,0,139.27569580078125,12.495719909667969,44.98459167480469,gps
798,2026-03-31T10:29:31.707Z,29.99433,31.2326138,9.319000244140625,39.89999771118164,0,139.09869384765625,12.34245491027832,44.432837677001956,gps
799,2026-03-31T10:29:32.706Z,29.994245,31.232703,10.26099967956543,39.89999771118164,0,138.4499969482422,12.23106861114502,44.03184700012207,gps
800,2026-03-31T10:29:33.708Z,29.9941616,31.2327893,10.168999671936035,39.89999771118164,0,138.78042602539062,12.16510009765625,43.7943603515625,gps
801,2026-03-31T10:29:34.708Z,29.9940736,31.2328738,10.13599967956543,39.89999771118164,0,139.7847137451172,12.110376358032227,43.597354888916016,gps
802,2026-03-31T10:29:35.708Z,29.9939926,31.2329436,10.08899974822998,39.89999771118164,0,139.961669921875,11.984139442443848,43.14290199279785,gps
803,2026-03-31T10:29:36.708Z,29.9939083,31.2330191,10.064000129699707,39.89999771118164,0,139.338623046875,11.76628303527832,42.358618927001956,gps
804,2026-03-31T10:29:37.709Z,29.9938229,31.2330951,10.116000175476074,39.89999771118164,0,139.1238250732422,11.922874450683594,42.92234802246094,gps
805,2026-03-31T10:29:38.707Z,29.993722,31.2331749,9.281999588012695,39.89999771118164,0,139.61837768554688,12.351548194885254,44.46557350158692,gps
806,2026-03-31T10:29:39.707Z,29.9936333,31.2332545,8.513999938964844,39.89999771118164,0,139.9012451171875,12.18229866027832,43.856275177001955,gps
807,2026-03-31T10:29:40.707Z,29.9935508,31.2333294,7.691999912261963,39.89999771118164,0,139.1983184814453,12.077367782592773,43.47852401733399,gps
808,2026-03-31T10:29:41.707Z,29.9934631,31.2334064,6.84499979019165,39.89999771118164,0,139.05239868164062,12.080281257629395,43.489012527465825,gps
809,2026-03-31T10:29:42.706Z,29.9933805,31.2334656,5.861999988555908,39.89999771118164,0,140.50909423828125,11.857992172241211,42.68877182006836,gps
810,2026-03-31T10:29:43.708Z,29.9932988,31.2335407,4.714000225067139,39.89999771118164,0,141.69895935058594,11.758503913879395,42.33061408996582,gps
811,2026-03-31T10:29:44.707Z,29.993223,31.2336122,4.394000053405762,39.89999771118164,0,144.0486602783203,10.919916152954102,39.31169815063477,gps
812,2026-03-31T10:29:45.707Z,29.9931327,31.2336852,4.3470001220703125,39.89999771118164,0,145.33299255371094,10.880999565124512,39.17159843444824,gps
813,2026-03-31T10:29:46.708Z,29.9930423,31.2337611,4.059999942779541,39.89999771118164,0,144.95550537109375,11.411458969116211,41.08125228881836,gps
814,2026-03-31T10:29:47.708Z,29.992949,31.2338365,4.001999855041504,39.89999771118164,0,144.91107177734375,11.64517593383789,41.92263336181641,gps
815,2026-03-31T10:29:48.708Z,29.992863,31.2339047,3.9779999256134033,39.89999771118164,0,144.88427734375,12.013057708740234,43.24700775146484,gps
816,2026-03-31T10:29:49.708Z,29.9927714,31.2339804,3.940999984741211,39.89999771118164,0,144.2444305419922,12.119833946228027,43.6314022064209,gps
817,2026-03-31T10:29:50.708Z,29.9926829,31.2340558,3.877000093460083,39.89999771118164,0,142.8295135498047,12.252345085144043,44.108442306518555,gps
818,2026-03-31T10:29:51.708Z,29.9925973,31.2341342,3.88700008392334,39.89999771118164,0,142.92393493652344,12.222399711608887,44.00063896179199,gps
819,2026-03-31T10:29:52.708Z,29.9925073,31.2342182,4.010000228881836,39.89999771118164,0,143.3863067626953,12.339274406433105,44.42138786315918,gps
820,2026-03-31T10:29:53.708Z,29.9924175,31.2342976,4.478000164031982,39.89999771118164,0,143.17181396484375,12.387484550476074,44.594944381713866,gps
821,2026-03-31T10:29:54.708Z,29.9923346,31.2343777,4.960000038146973,39.89999771118164,0,141.58058166503906,12.287611961364746,44.235403060913086,gps
822,2026-03-31T10:29:55.707Z,29.9922497,31.2344688,4.974999904632568,39.89999771118164,0,141.1287384033203,12.204154014587402,43.93495445251465,gps
823,2026-03-31T10:29:56.707Z,29.9921617,31.2345528,5.078000068664551,39.89999771118164,0,142.40451049804688,12.141987800598145,43.71115608215332,gps
824,2026-03-31T10:29:57.707Z,29.9920717,31.2346359,5.14900016784668,39.89999771118164,0,142.76649475097656,12.24001407623291,44.06405067443848,gps
825,2026-03-31T10:29:58.707Z,29.991983,31.2347199,4.928999900817871,39.89999771118164,0,141.533935546875,12.369047164916992,44.52856979370117,gps
826,2026-03-31T10:29:59.708Z,29.9918954,31.234806,4.576000213623047,39.89999771118164,0,141.7484130859375,12.444883346557617,44.80158004760742,gps
827,2026-03-31T10:30:00.707Z,29.9918116,31.2348871,4.026000022888184,39.89999771118164,0,141.89584350585938,12.510988235473633,45.03955764770508,gps
828,2026-03-31T10:30:01.707Z,29.991714,31.2349717,3.986999988555908,39.89999771118164,0,141.85879516601562,13.080713272094727,47.09056777954102,gps
829,2026-03-31T10:30:02.707Z,29.9916258,31.2350613,3.884000062942505,39.89999771118164,0,141.30120849609375,13.326676368713379,47.97603492736817,gps
830,2026-03-31T10:30:03.707Z,29.9915342,31.2351607,3.819000005722046,39.89999771118164,0,140.9629364013672,13.88683795928955,49.99261665344238,gps
831,2026-03-31T10:30:04.707Z,29.991438,31.2352676,3.921999931335449,39.89999771118164,0,141.7192840576172,14.212295532226562,51.16426391601563,gps
832,2026-03-31T10:30:05.708Z,29.9913345,31.2353862,4.107999801635742,39.89999771118164,0,142.06858825683594,14.725935935974121,53.01336936950684,gps
833,2026-03-31T10:30:06.708Z,29.9911952,31.2355193,4.144000053405762,39.89999771118164,0,141.890625,16.833377838134766,60.60016021728516,gps
834,2026-03-31T10:30:07.707Z,29.9910587,31.2356427,4.085000038146973,39.89999771118164,0,141.84791564941406,17.6802978515625,63.649072265625,gps
835,2026-03-31T10:30:08.706Z,29.9909222,31.2357571,4.085000038146973,39.89999771118164,0,141.8893280029297,18.40587615966797,66.26115417480469,gps
836,2026-03-31T10:30:09.707Z,29.9907783,31.2358711,4.085000038146973,39.89999771118164,0,143.2920379638672,18.98409652709961,68.34274749755859,gps
837,2026-03-31T10:30:10.708Z,29.9906267,31.2359892,3.7899999618530273,39.89999771118164,0,143.68154907226562,19.588111877441406,70.51720275878907,gps
838,2026-03-31T10:30:11.707Z,29.9904726,31.2361026,3.7899999618530273,39.89999771118164,0,144.5164794921875,19.875659942626953,71.55237579345703,gps
839,2026-03-31T10:30:12.708Z,29.9903122,31.236215,3.7899999618530273,39.89999771118164,0,145.50921630859375,20.368854522705078,73.32787628173828,gps
840,2026-03-31T10:30:13.708Z,29.9901508,31.2363309,3.7899999618530273,39.89999771118164,0,146.50827026367188,20.807270050048828,74.90617218017579,gps
841,2026-03-31T10:30:14.708Z,29.9899883,31.2364382,3.7899999618530273,39.89999771118164,0,147.4398956298828,20.891616821289062,75.20982055664062,gps
842,2026-03-31T10:30:15.708Z,29.9898266,31.2365533,3.7899999618530273,39.89999771118164,0,146.29132080078125,21.077253341674805,75.8781120300293,gps
843,2026-03-31T10:30:16.708Z,29.9896675,31.2366578,3.7899999618530273,39.89999771118164,0,147.50636291503906,21.023536682128906,75.68473205566407,gps
844,2026-03-31T10:30:17.708Z,29.9895111,31.2367605,3.7899999618530273,39.89999771118164,0,148.6761932373047,20.703027725219727,74.53089981079101,gps
845,2026-03-31T10:30:18.707Z,29.9893519,31.2368672,3.7899999618530273,39.89999771118164,0,149.61660766601562,20.60296630859375,74.17067871093751,gps
846,2026-03-31T10:30:19.707Z,29.9891902,31.2369733,3.7899999618530273,39.89999771118164,0,152.01791381835938,20.40847396850586,73.4705062866211,gps
847,2026-03-31T10:30:20.708Z,29.9890324,31.2370765,3.7899999618530273,39.89999771118164,0,151.9876708984375,20.519485473632812,73.87014770507812,gps
848,2026-03-31T10:30:21.707Z,29.9888724,31.2371858,3.7899999618530273,39.89999771118164,0,151.98544311523438,20.5377254486084,73.93581161499024,gps
849,2026-03-31T10:30:22.706Z,29.9887084,31.2372963,3.7899999618530273,39.89999771118164,0,170.53994750976562,20.14848518371582,72.53454666137695,gps
850,2026-03-31T10:30:23.707Z,29.9885412,31.2373998,3.7899999618530273,39.89999771118164,0,160.10121154785156,20.09905242919922,72.3565887451172,gps
851,2026-03-31T10:30:24.708Z,29.9883725,31.2375135,3.7899999618530273,39.89999771118164,0,148.38479614257812,20.74892807006836,74.69614105224609,gps
852,2026-03-31T10:30:25.706Z,29.9882088,31.2376347,3.7899999618530273,39.89999771118164,0,148.974365234375,20.884613037109375,75.18460693359376,gps
853,2026-03-31T10:30:26.707Z,29.9880416,31.237752,3.7899999618530273,39.89999771118164,0,145.3556671142578,20.507152557373047,73.82574920654297,gps
854,2026-03-31T10:30:27.708Z,29.9878817,31.2378631,3.7899999618530273,39.89999771118164,0,148.79379272460938,20.926069259643555,75.3338493347168,gps
855,2026-03-31T10:30:28.707Z,29.9877192,31.2379729,3.7899999618530273,39.89999771118164,0,146.05906677246094,19.85093116760254,71.46335220336914,gps
